dataset,source_query_index,g,mean_f,log_mean_f,minimum_group_size,maximum_group_size,size_stratum,panel_query_index,selection_key
snap-orkut,19,5,788.8,6.671779748852549,86,1470,9,1,006a308689ef1ca9195900d416311d80d3bae34db97e76e3861080ac29920e13
snap-orkut,116,5,1045.2,6.95291983093651,90,4632,10,2,0666bf792bac3b7b02c9faeea072a60a3aa6401c8631d8d08aa48b121ad62182
snap-orkut,127,5,289.4,5.671259282950641,63,623,4,3,0068921fb5e7e474a6a34a58a2869f725ad76afc7b0790ba08dafd48e31ec85e
snap-orkut,165,5,585.4,6.374002150572442,155,1639,8,4,0364a6e7aaa8beeddae5808940ef084dda941c642a664cab6fce0749eca3ef2d
snap-orkut,169,5,386.0,5.958424693029782,68,1009,5,5,06f6e9893d54ed918df28548e779b5453b603d83ae29286297651cb5556a11d5
snap-orkut,172,5,162.0,5.093750200806762,90,306,2,6,12d6b4314d74a9b99e1c73b24e66c39a9f509f762aaf202fbf60c916e964373f
snap-orkut,262,5,269.0,5.598421958998375,108,444,3,7,1915f9da9617a3055dc717a35b49626bf7ee09885d9e2c9bee98ff27ab7ef7ee
snap-orkut,264,5,477.4,6.170447202636422,142,991,7,8,0a10833ff9bafe441aa8cdb9de005b1887aa611485c880c204f3a3d66f29d76a
snap-orkut,272,5,141.0,4.955827057601261,53,325,1,9,00e6e4a54e1e453a67cc637ad22fcd8532b9629e29fa91eb6bb51a43417a6b32
snap-orkut,297,5,445.6,6.101663339406057,68,1073,6,10,0e2c4a2fa934c70a85f9bb27ba6044e7adad86a02e01c6d1cb0b0e2b52cc879e
snap-orkut,19,6,123.16666666666667,4.821624749151504,55,197,1,1,0e23de06d413d2472e5830a0592b3055aa961215b36e8bb008f77182fcdc3741
snap-orkut,45,6,717.5,6.5771657055190795,58,3145,9,2,049a92a67c9581ca4bf0845ff9b24d9e85a83b8f2be09863beb5537b4e52fce9
snap-orkut,57,6,290.0,5.673323267171493,57,890,3,3,0545355d2a6cda206747e18020ba8a3cb738ba52de42e6c09ec0471caf5ab31b
snap-orkut,87,6,1177.5,7.071997722376186,49,3145,10,4,0498cac5403d76845278576d9851b3e5ed64221a7b8edd8f18d96bd33578dfd4
snap-orkut,102,6,439.5,6.0879104453762345,50,1165,6,5,0b82f7ea69098b5253b42e8e6d03fa04080ae6d71feef46d08dfcc3dbf6c0c60
snap-orkut,110,6,625.0,6.439350371100098,186,1649,8,6,0184056320ea33f9001c7f6be7c440da63353f2119c339e92989c3578c3068c6
snap-orkut,118,6,241.66666666666666,5.491688759528576,91,398,2,7,026daae6cd82fa9f014c9e1691e803e0f046181f462f0f5f2658acfcaa98223a
snap-orkut,126,6,373.6666666666667,5.926036741785527,106,647,5,8,0aa8d1cefb3d490b1116af9657e6876ae462c29d3eeb8a16982607c4442a9b8a
snap-orkut,214,6,501.5,6.219595639933231,66,1928,7,9,00ba38fbd5682b445b21baebf9ef774110f9982d1f83ed44e92a59c98611ca91
snap-orkut,270,6,343.8333333333333,5.843061208517488,96,630,4,10,028ada7790e9459853cd519e15b116a2d95e84cd54c948a2c9a26cc67065fa1a
snap-orkut,52,7,692.8571428571429,6.542266093290432,76,3433,9,1,03a1d0c4076fa044492a977e846f57a46fc2d797e1aa84508d857b0a853c94a4
snap-orkut,76,7,222.28571428571428,5.4084521813661635,99,508,2,2,13c7a17154ddb1ec83a133807a11a5748fee71bad7bd6cc9860bfacb0ce0f9c2
snap-orkut,82,7,267.0,5.5909869805108565,57,1038,3,3,01430321d7c841682c49f9d5a59845e6750172d49df9fe708cb69c508c0668bb
snap-orkut,166,7,446.0,6.102558594613569,96,1409,6,4,0041e5dc71562c08815cbba41894a843d6454e9c4d121549b51b4239a7615ddb
snap-orkut,184,7,538.0,6.289715570908998,77,1428,7,5,0745c1fa79af68f048b8a5fa61f4a548c7ab8310f82072afab174e2a1f0f471e
snap-orkut,201,7,321.7142857142857,5.77676736741269,70,895,4,6,17ab0daba4fae1fee360986b13b6579f55be4c16e665f9ce3dd8b5527417ba28
snap-orkut,217,7,384.7142857142857,5.9550969029371075,50,678,5,7,23662d5851ae4af0866e07e01d36d4618a5cfa73d7e95a6d6b8050627711c2f9
snap-orkut,240,7,618.5714285714286,6.429027994780053,75,2137,8,8,042e357e8fbcfca0e4a4749fa4c526702aa690e7da5e760f65a81be096c31ab1
snap-orkut,245,7,1170.857142857143,7.0663450709474365,140,4632,10,9,01725869e03a74e0fad2670dd6ed6cfa7a26159e925152631741eb8b604ffedb
snap-orkut,266,7,136.28571428571428,4.922064259914979,72,222,1,10,079a6b44d98bcdd5b79130f38be9c16f34cf5ff3ad2cd01db3597b4ba498a85e
snap-orkut,35,8,394.0,5.978885764901122,52,1124,4,1,0610cc1125f18cf9f5a30ac4c6bd097345d3c93062e11f043c74b4bcb2541844
snap-orkut,59,8,226.875,5.428797232998827,57,667,2,2,16cbfa77157404370bca3ce55c4b9de0865efaa7d362d7a8a482746f8c5c8872
snap-orkut,62,8,728.375,6.59218800304082,244,1430,9,3,00f04ead72a8c81f0fa6702058b1d3601301a234be6b0d7650959a7b1efaba88
snap-orkut,73,8,473.0,6.161207321695077,94,1216,6,4,0562205f07ae6938640a92f6692d4cd4b6fd6a558025ead617d0ca298f5c9ffa
snap-orkut,102,8,666.5,6.503539390274405,50,3249,8,5,0498c70adf30dc36543a0760f10c253be7218dbd2545409d3e51c10430107c9d
snap-orkut,107,8,181.125,5.2046932645153685,48,569,1,6,008dffab15c30840325b121db795536054bee7a94ea562f7f18b7c8abc981f6a
snap-orkut,113,8,539.75,6.2929570648331685,58,2026,7,7,00d6d4716b7ddac90e1f5208288390cee59f0c982a9d8341cb51516655ca08b3
snap-orkut,135,8,405.5,6.007583928987866,50,1050,5,8,07b53e12f884bb46204f5af44e78457b65a04b0b95a38230aa23f3bd2b6f73b9
snap-orkut,183,8,314.625,5.7545548000296245,112,701,3,9,056c6896fc2e6a33857ea16bfe1a27cfa8672d672f5aaecea0fb9509fa33bd9b
snap-orkut,234,8,973.5,6.881924518947615,252,4249,10,10,02b12c055ae8523e0d440e89eb9e0aec655f7d57d240d2ce00a4061c036ef6bf
snap-orkut,15,9,292.0,5.680172609017068,54,1224,2,1,047664523924be4190a7ae2510cffb46bbdad8c7c2be9e271ac482018096a7d4
snap-orkut,50,9,413.3333333333333,6.0266708028426015,62,1402,5,2,099c25ddf84c13eae1f63d3c9791b5e1efb37b5b95c0530d6b4186f5c20c1a19
snap-orkut,71,9,833.4444444444445,6.726766167421961,61,4575,9,3,0e323c76e9187d23e57002ef9027c190e85ee6213d94f681fb23faf2487dc6c6
snap-orkut,82,9,461.6666666666667,6.13700685239864,81,1289,6,4,07f3d31a9b236974104deaefa8a07c20efeb186016710dded2ba8a2622feec1f
snap-orkut,148,9,644.2222222222222,6.46959478803583,99,2208,8,5,2612f8200771cbf3357356e733c8c3615800468400265d579f9530969098b1eb
snap-orkut,159,9,1466.6666666666667,7.291429117087644,223,4632,10,6,0000ebdf1d6d4b54d64fa3e83a791a702e7edb8840e4c86c2bad9b0be8f7c5fc
snap-orkut,196,9,549.0,6.309918278226516,68,1649,7,7,05ec4f97efdbc208b07e4dea2cff9c49f6237795e61888439ddba4e43a781e94
snap-orkut,221,9,151.44444444444446,5.026800230949611,55,289,1,8,12c2266a3fd756f6f0878a5bcd6ef6fe7e3c27edd1f5f38ec476dbb2a0098c01
snap-orkut,235,9,303.6666666666667,5.7192182827860405,80,878,3,9,10af7e7cf64978447eec3395bf98911a26a06fac3128bf30d895566d05a21b0d
snap-orkut,295,9,378.0,5.937536205082426,72,924,4,10,11df89362895a51a93514ab72660d4ee60af1a87814ddd1337e76bd5551113fc
snap-orkut,31,10,1001.0,6.90975328164481,118,4632,10,1,06f6a422a3f9c2a27c47276d2940e721204910b7e0f27370ae1b9aa5c2e4f227
snap-orkut,41,10,367.5,5.909440711629391,62,1641,4,2,00d787745d7205dc549ea9a1f75a9dcab29cb3b75f42362e523980e3894528e1
snap-orkut,53,10,236.7,5.471009374366148,68,508,2,3,0d67b046c98b5b39f8c832919814e48e52d26b9536dcc05c4ba4ad95fe21e7af
snap-orkut,117,10,801.5,6.687731855004171,64,4632,9,4,025b1934337ab6d70227dd3e6033921bb61e0dc9400374f366060c071f7fea4e
snap-orkut,125,10,468.5,6.1516682986483175,131,1137,6,5,0345d6caacf61e6eadcb58507cc55f7d3e3b211ec96f93fab17e59cdb2506b80
snap-orkut,138,10,231.6,5.449320240084564,72,569,1,6,0f8ae627c1622609c8d0a86e6813cf6d7bcfd7e34bc1981818cafeac714af513
snap-orkut,188,10,404.2,6.004380772374528,63,2114,5,7,00ed8680c2f185eeab790378f382572971621dc6078b883b663decb833eebf8f
snap-orkut,208,10,355.7,5.876895092364846,57,964,3,8,0e652739f4156c79e9bf8c737ec16d084c9995fca2ccbd630505c66c55f48a61
snap-orkut,243,10,648.0,6.47543271670409,105,4785,8,9,0370aafdc45830365c07b5ccc0baf4c99c204986cf97600e101b25636e628d1b
snap-orkut,294,10,540.6,6.294527721598065,76,914,7,10,0256344fa827b890f92242a02719d6cfb1eac87bad5da5768772f45ba605dd69
snap-orkut,10,11,583.1818181818181,6.3702122668774335,70,1825,7,1,0b3b91d522260685d4dc4691bda045dd045883238a3d21d5b4efecb6b72e2395
snap-orkut,43,11,310.09090909090907,5.740085181653768,109,941,3,2,141a6a387669d11fd93afca84501f24321d8f499df3025b0312ad2bfb607d2a6
snap-orkut,53,11,512.4545454545455,6.2411615063747075,56,1656,6,3,0a07eb2c084d0d8062629d9cc245e11d4ea8c456b4d0e7c71d8e0c03dc793a51
snap-orkut,59,11,203.54545454545453,5.320790222400095,51,543,1,4,182510db688f23c3619bc6e311e23c255282c52bb760f7a2c27c80e7fd3be19b
snap-orkut,128,11,266.27272727272725,5.588269587534357,88,476,2,5,0712b4ff032975b49ea4232b015ac0fccc9e33e91bff68715cca22ab313e9589
snap-orkut,217,11,1519.1818181818182,7.326585223911633,153,4785,10,6,019ebe3c9ebb739b5e24038743c58486e73380216c9088c12d2b037bfa0816c4
snap-orkut,230,11,470.3636363636364,6.155629847865257,72,1477,5,7,008e4b15b26de43fd0c95588527351e4f197faaffcb8d62bbbab744a69bd08cd
snap-orkut,263,11,649.0909090909091,6.477112213250026,134,1967,8,8,060455d95c0d177ee9ddfee04752b1ff7074bc657812c53d84049893dc92843d
snap-orkut,282,11,397.72727272727275,5.988277656179463,63,1430,4,9,027889ec97e62cee91aab4d1c35aa1d189bb0c26a50902cfd82fc9de78065fd6
snap-orkut,291,11,836.3636363636364,6.730258428189865,104,4575,9,10,05940ff9e69353ce48ad092d9e1d906e3d907ef8954f62313a47ca2943b18aee
snap-orkut,18,12,286.0833333333333,5.659772533659758,103,755,2,1,108d276984d4448bda2f7aa735f8ba300a2f581ec90bb1dfec73d0bbe523ac70
snap-orkut,26,12,199.66666666666666,5.301645156640712,48,880,1,2,031725d94708783591e7de8fb0db3c1aed26d28a47a5a7e1a873d89ad238b711
snap-orkut,129,12,429.4166666666667,6.064753731765738,84,995,5,3,0465d5582bbcce69d73bb80725f032291299ff30538d17a78472c98a27856970
snap-orkut,179,12,791.4166666666666,6.675087347751444,50,3249,9,4,03fd566224369900934e387c6ac97d27fa7e5d0debd7dc311331dd74f66f1612
snap-orkut,189,12,384.25,5.9538924742002255,63,1430,4,5,0095a68a18ab4d8c27c4d4d0d20764ae7aa784f76ba0143e2f327c8bbaad32f9
snap-orkut,213,12,835.25,6.728927611442439,103,2372,10,6,00145645349de5360dffaabd3af45c3cd9ce1e5b470f2428e6df10e0d8045d97
snap-orkut,230,12,508.3333333333333,6.233102681058356,55,3249,6,7,04e14200db33fb8b2d8e14f766b2d830eb5b701dda04b5f4031f461bd1e718f1
snap-orkut,244,12,574.3333333333334,6.354949582975264,52,2517,7,8,121e4de3fa3718e877ef35bd78e80bd32f30a3bfc39be09b8deaac757dc37bf7
snap-orkut,245,12,594.25,6.388981485366972,11,1794,8,9,0717692b8908ae043c7365fe44a50ee677d75ab1bb5f9178ea5893960a7766a8
snap-orkut,246,12,347.3333333333333,5.853159875730801,73,1165,3,10,0944cd84ddaddd0eba63cd6cff6529ec1098a39c0ee8ad47de3bd253d16359ad
snap-orkut,6,13,586.3846153846154,6.3756798273841016,62,4632,7,1,0c3b52ea5ea8d70a763cfb6f61b242e2b5714dd8670f7af29e2b595c5bb85305
snap-orkut,11,13,470.2307692307692,6.1553479299311835,48,1412,6,2,01b2d3cf1da2217ec02466f827886101ce5b4c2781678c08a0414ff4ca0a49e9
snap-orkut,75,13,363.46153846153845,5.898421027257194,64,1243,3,3,05a98b51ec6b58de2c666955c7729a485ecb256de8fda75049c561f968b9bfd7
snap-orkut,79,13,1253.3076923076924,7.134339059761319,50,3433,10,4,023546d73525438df516656dd2053e8f53a83ee386dbcdd0eca7eeae3d4b7b83
snap-orkut,111,13,687.2307692307693,6.534124202086059,105,1652,8,5,01bf3471f320f737ae831d10d592dade92fe615b2b189fda37dd17b31bd02075
snap-orkut,153,13,457.46153846153845,6.127876402597859,45,1696,5,6,01cf7452afc35beb2c549583d0e68be1f5689aa876cce2b34a2e8f22eb426638
snap-orkut,180,13,302.53846153846155,5.715508329121024,65,838,2,7,02836f608b1ffed57ff1bd629fd1b4ff3f5e0fef5b243fc06ed0f2b2c2f05e00
snap-orkut,235,13,120.38461538461539,4.798964143944283,55,261,1,8,0b02e719de3e78981ef5d7c2b7848d90fa2d2a8448c45876899ba24d2cdb1d9b
snap-orkut,236,13,419.9230769230769,6.042450101840849,103,838,4,9,002a99adaed8b942ba5dbd36907dd031c757ca5a27344ed6d33be1660103c128
snap-orkut,244,13,804.3076923076923,6.691224430857818,70,2609,9,10,21d25ccd7d8ab6581ea2f5818140c75e674017dcc67742eb237af4b42127dd10
snap-orkut,55,14,249.28571428571428,5.522603122441024,51,904,2,1,02fc98ab05b579e96448878ae240f0831b755bef9e4e56335f6bebf2c8219bbb
snap-orkut,98,14,318.7142857142857,5.767427739816557,77,1099,3,2,097e320555e567385cd500986abf5cb75c7803973f3fd002fec71a21f728a259
snap-orkut,152,14,766.5714285714286,6.643231541673508,45,2840,9,3,0388abf5269fc7b9124c97fff84d004d97a7d16f600c1f9f1962b7108539ee99
snap-orkut,153,14,511.14285714285717,6.238603603978407,80,1967,6,4,019ac5433811ae8d09644d26d89abd078a5951cdc8d8f449c0089806ff75a910
snap-orkut,176,14,178.5,5.190175207928333,64,754,1,5,0015cd9a7279260021cabb98336bb50e9286d48b773252eeca9abd78cb9c1705
snap-orkut,188,14,557.0,6.324358962381311,48,1930,7,6,00dc1ae5f82a6a07270b50a859ea88d1c9fd9b5c296ce07aa31bcfaf7fba84e3
snap-orkut,195,14,586.0714285714286,6.375146496533241,71,1930,8,7,0182543cc1d6d753291e7e2980bb936dd59f3130901bfb01b04f4b61e22fcf63
snap-orkut,233,14,388.7857142857143,5.965597137570973,78,768,4,8,1343f6fe9a3af08061d6439fc7d9f3885eebd53b1b1f8de2a4680747d1732ddb
snap-orkut,235,14,935.0,6.841615476477592,96,2372,10,9,033b085ca9eddc5980826df12b430a049ce6b9a463748a348db5176f06f8610a
snap-orkut,297,14,460.64285714285717,6.134791555647637,68,1318,5,10,062f94a613d9af450bbfdd632d6af471ce01dce2582d6eabb3de02d5e8d2d869
snap-orkut,61,15,269.1333333333333,5.598915664266364,64,1137,2,1,0666cfbb800a40ee0a6c9163966032c0dcee22ce44c7070d0cf16456c9d9a285
snap-orkut,68,15,414.73333333333335,6.030044029075457,53,1383,5,2,09365136d1dd70ed1fc993b91e63e21e7ea4fefdfefaa413aff7ca77a2674ba5
snap-orkut,79,15,322.93333333333334,5.780537733303693,75,1004,3,3,04e153aee5f72eed5d663676a1a35a7af635acdddcfa12ecafa083a878a2a51e
snap-orkut,140,15,207.0,5.337538079701318,48,857,1,4,0121eb6af6cf30baee17d7b823ccc0297367da92a50240031a11038e9bb5cf6e
snap-orkut,154,15,537.7333333333333,6.289220705131237,57,1562,7,5,06b9cf8c2f103500226a19ece2d949ec29ede2fd665295fcd1a352ac5000f035
snap-orkut,164,15,689.6666666666666,6.5376573147112635,204,1428,9,6,1f14738bd30897c09b323c90d2f7dc629a411c9e5742951fa8e1c4987d323ce6
snap-orkut,221,15,352.8,5.8687317817256845,57,1670,4,7,02b4787a337e94ae757666287c257a298f4303a5a38d41f4030e8ebcc8bc14b8
snap-orkut,245,15,457.8,6.128614385255216,66,1383,6,8,03a2138953cc830e0326269d1f82a95b5645ff78d3a1a9de962b62481fb8fdc3
snap-orkut,253,15,613.8666666666667,6.4214054421335085,85,1825,8,9,08341e419ed37420a41e60ff972a914004a2993e105cba4b75cf5998d04c0ffc
snap-orkut,288,15,901.0666666666667,6.804688427161434,86,4785,10,10,02ed1f703652bb9be80e4b1c83aeb55ac7dc95889f9d66629056d124dedd2053
snap-orkut,3,16,346.375,5.850404888062668,65,1382,3,1,047d47823e34d076785dab6f148556f14c56eceb6561b8fee19c0bd78c69c37e
snap-orkut,22,16,1125.875,7.027203593957582,92,4785,10,2,0825578d3829cb52f7ff653d06f9f8c3fa7e490973a850f044fbce4682ccf47c
snap-orkut,66,16,265.1875,5.584200947683432,75,964,2,3,01c2a6067b2bdefabc15ea462883d220d9f1febf5898feed0b70cea632c1c265
snap-orkut,70,16,566.1875,6.34068993689327,86,3464,7,4,09e43913f4bcb24bc1fd53c12aa5c7a9a10f54500b6cde0a869c9831d9b4f027
snap-orkut,84,16,473.0625,6.161339169542852,57,1904,6,5,0570979683e762433cfb62db9a82aa7ad0d2dfd7270adea6ec80ad8136deafc1
snap-orkut,172,16,661.375,6.495831860812926,62,3433,9,6,08a8f623d85a68491d5330a34914fcd3d1a857af7eb88da414e60712a59013a7
snap-orkut,179,16,186.625,5.2344452899536265,50,569,1,7,02d87ce7ac8fd5e9c9f122283b56581570fed2034c9e9b99d93cd5ac3dbb8f51
snap-orkut,185,16,434.6875,6.076925243246618,52,1362,5,8,1781dfc3554894fb5889c9cb863142b2b527fece29e0b5203653fd74ff242393
snap-orkut,217,16,608.25,6.412228692505316,74,1930,8,9,0349e48c5e511e1d31c3e7a4c72659c60cbe43dce0032256a5f7649b37b775a3
snap-orkut,259,16,388.9375,5.965986469871005,57,979,4,10,0b80c71dfdcf88c184390e42110d5fed026d41c77f05be4913be8a00d07ef4ec
snap-livejournal,11,4,24.0,3.2188758248682006,7,37,3,1,01d1c05f08cfe0d63040eca15c90ddcba05c921a669df68cae9c46b1134ba1fa
snap-livejournal,13,4,40.75,3.7316994512968646,12,69,5,2,002fc35bb31c7849fd8a6a4871d242208da6cf4010068610546a17ba4ceb10c4
snap-livejournal,27,4,55.75,4.038655656361512,34,77,7,3,03d00422ab0d8c7c25a30ed13139c628ba857eac34c3f7bb9946f7ac8b39427f
snap-livejournal,34,4,66.75,4.21582445975981,43,96,8,4,03f29cde576a34d6016458c1fc53f7b2d2e14b6e60bf1913fc7503ba01e713de
snap-livejournal,117,4,102.25,4.637153231841142,14,296,9,5,198927847a7ed41de3af13865f829d843034f5c4ccdc46bbed705d9ab8c5a312
snap-livejournal,143,4,17.25,2.9041650800285006,14,19,2,6,0119b2bb0c79b5e4c4f11ac7072931e9169dd76d132e90ecd1bedc9410ebeccf
snap-livejournal,145,4,45.25,3.834061463958434,16,72,6,7,0d811c8d15061322d48ebdeec6d637eee9ad14f96b943a3e6135bcbbaa994a70
snap-livejournal,161,4,31.75,3.488902962081261,19,44,4,8,0e1dac00208be542d928a809a515e5eee5f2450a65657d3a5d6ee48f38b7e0a1
snap-livejournal,233,4,396.5,5.985194934094387,47,1441,10,9,108af8baa12fa9ee76d76df8ad899de3dd708334f98764d1b5e868b67efe74f7
snap-livejournal,250,4,12.5,2.6026896854443837,10,18,1,10,041d56f1745d0756c4189e47fce863ea36dfb6286587737275b10e3bd75c7690
snap-livejournal,19,5,20.4,3.0633909220278057,7,49,2,1,0038ad3440777f6418dec20eae86afd6ab36c8aab39598a9f90fba83bfa01ff5
snap-livejournal,45,5,56.8,4.056988775678332,30,80,6,2,03cae484cc29971091de73e5d9394a63d4447efd32fade195dffc14f1d7033ad
snap-livejournal,51,5,79.4,4.387014176184921,50,121,7,3,03b66049f0dc7a59aec58d4c87a91383a7ae7504fa2d886f37fae1be2c274d2f
snap-livejournal,55,5,45.4,3.8372994592322094,6,94,4,4,0007f49e2f30362bcae670079d6914049968f519ee865ba5cbf21eff903e099f
snap-livejournal,124,5,13.4,2.667228206581955,12,15,1,5,13483f38b5386482f0a8031b2d15053970d1feeb80493024035d2591f9cbe523
snap-livejournal,147,5,130.8,4.881285622068407,10,215,8,6,0469c47083538dc4db20a9adaa0843ec623a668a969bf6295477eee76899fcee
snap-livejournal,155,5,33.8,3.5496173867804286,20,54,3,7,1be3ad4053ba191505b61d24a86df9733b15fe0a8be614a5b207169c4d5f47ee
snap-livejournal,171,5,247.4,5.515040350059324,73,508,9,8,2ed7ee28d17431e020e3686273e2c6e115cc722ffcf747a929653c24a2aa442e
snap-livejournal,188,5,330.6,5.80392942326114,26,1340,10,9,00d931ab2184e83fa989b65d2bead00928d5fdef333fb6549a7d8e85835695a5
snap-livejournal,197,5,49.6,3.92395157629342,35,60,5,10,0957772c1aa751b78e3f24b47dd0fc75c5f598983d3b49f0b81f721f60ae5ad8
snap-livejournal,7,6,24.833333333333332,3.2516656476911914,9,42,2,1,0d3c1b0c49f86f239bb1a91c2657f4b06cae7ec53c22a75829d6253ba2d1c056
snap-livejournal,19,6,131.5,4.886582645426277,14,353,9,2,00932cc20f2ed6024cf307f8cca28ca5eb9cf4685ff4b8ca9c2c53449035cfec
snap-livejournal,43,6,86.66666666666667,4.473541743509655,45,174,8,3,07807a20d39230202506d1e4d6ddbaf936d7aba715bb21236dfff457ef646177
snap-livejournal,58,6,37.0,3.6375861597263857,21,54,4,4,032470ead03badad80b61280514436dcaa5df44ae7f961f3484819c9924fcfa5
snap-livejournal,70,6,35.833333333333336,3.606403232289698,21,54,3,5,062afa8ada01234a5e21d5fc05ebf46583d98cc8b9ac6a51244b63e7937bd295
snap-livejournal,116,6,258.8333333333333,5.560040399829721,8,1340,10,6,034d0eb2a1aea6c625f3b8c8030fac82fcc965124364a89b5d9d918fec78efbc
snap-livejournal,159,6,21.833333333333332,3.1282214566000697,11,50,1,7,12cae0e811b7173c31551d8f86416cddca64ee0352b474ac0203b77f777538fa
snap-livejournal,184,6,69.16666666666667,4.250873364454327,43,119,7,8,0421cfc4633cd663fdba8de0c3f4bc7c8e67be105ba2053de80d17aed75126ee
snap-livejournal,249,6,45.166666666666664,3.8322580369592836,16,85,5,9,17633bddc58f6ec53bdd67179c652c04ac0e962e16366f516ed1056ff0c210ed
snap-livejournal,274,6,65.66666666666667,4.199705077879927,18,165,6,10,1951212a51aba764a2cf9be7177356f6b9897ec56fa561ae2b7f87a1f80c5c61
snap-livejournal,17,7,126.28571428571429,4.846434278415496,19,522,8,1,0c9f03694539c6aabe6614f033e550f33d8eb23074a23d0f9b393a93610cb8b0
snap-livejournal,25,7,94.71428571428571,4.561367563329698,28,254,7,2,01f2abc639a82596bcec2259779a0384331f62aa611f1a24ade6023ea18666b2
snap-livejournal,33,7,26.0,3.295836866004329,18,41,2,3,0bd42906f796f619a8421ef3b2720af83ce577fcccdd19f8183979743909782f
snap-livejournal,34,7,342.14285714285717,5.8381468535846155,93,936,10,4,04e449fdf3ae0577997981f37188903469b3a82f70be1e1fc56b15abba7ab635
snap-livejournal,116,7,44.142857142857146,3.809832064531599,29,51,4,5,0091c50163a17ba80ef3fb14bd1c7c92b52072b49851787d0e988d7cb9bdfb67
snap-livejournal,141,7,54.142857142857146,4.0099272204095175,24,90,5,6,0052935a11b6198124aeb59e7c9e186d25aca5c47cda0fb3dc49dba61e44d045
snap-livejournal,233,7,33.57142857142857,3.543027577101373,10,50,3,7,09187af0b7cd2569491e101283bdc3fe0400d0d7877d07eb1eba716293c20c45
snap-livejournal,242,7,3.0,1.3862943611198906,3,3,1,8,0b8d8e182d7a8fec188d0b549e431dee2041526f4484d84a82a31a269456be85
snap-livejournal,245,7,69.85714285714286,4.260665777669614,47,91,6,9,012206863799fee202ff4fbe2ef19311d2280629ef107e70cb34f5ebd96edc3b
snap-livejournal,279,7,173.57142857142858,5.162333990676228,22,936,9,10,018ed2d0f1dba4855c384b78a05c1de7d91b8d04d004254340e81fe1058c7c97
snap-livejournal,19,8,263.625,5.578313729455029,16,1441,10,1,01a294df3b74f8eae46bf0fff4e012194a4324199199509ada7a030b52abdf35
snap-livejournal,60,8,56.0,4.04305126783455,26,163,4,2,0c5a792673b6194115f3e50081c8dac35f62e81cab4239445304314176b63dfa
snap-livejournal,72,8,44.25,3.8122026701459353,21,84,3,3,020dff510b0d1cb879f9b5effa6d1376f90932af85b1b71d628be51966ae3360
snap-livejournal,74,8,3.0,1.3862943611198906,3,3,1,4,000bf3540e321ce1a5d91eecbd1a13b26e79bf75f878dc1a624995e110b93454
snap-livejournal,78,8,67.125,4.221344252983408,19,138,5,5,032c7ee368dad7c36c5565ef2c93cf7297032a734b07ae296786e80e84ef0816
snap-livejournal,107,8,28.0,3.367295829986474,10,62,2,6,031776765545d95bd26edde240aca5da7325d57c12bc7b50f43a033588a578da
snap-livejournal,154,8,135.5,4.916324614625014,59,201,8,7,00091445beed6121bb3fb55649cd75491da4d25fae9f800a657283b0a61256fb
snap-livejournal,155,8,96.25,4.577284982498556,20,298,7,8,02dde1c34785007c39d0ceb482564df363afebeb650ed2e73cc35049189e5f1f
snap-livejournal,162,8,83.5,4.436751534363128,22,393,6,9,037ee4b5a27eba481e7ea37eb3e54e11718e8ee8eec4978c36642e2cde9537ca
snap-livejournal,224,8,148.75,5.0089672369955585,15,508,9,10,053b1db83ed64de93be7398e1d9fbd27b5b99e54cee9d69ceb41e656a1d175ce
snap-livejournal,4,9,30.77777777777778,3.4587672334836332,13,87,1,1,0cfa5c7780d1ca32003a9922903052ff4a2d5e44edd659ebcd70cac862654208
snap-livejournal,37,9,237.22222222222223,5.473203944854474,50,1441,10,2,01b72b2cb8d5be018627708a0dd6b869d3e426202d233c7ee71e2664058425a9
snap-livejournal,47,9,68.77777777777777,4.245315589131979,25,95,5,3,05523932479fa7f2f0330ac1d8b55664a59ad712805f52ece0ada91a69764dcf
snap-livejournal,65,9,88.0,4.48863636973214,22,242,7,4,1103f91fae913aabe39e12be3415bf7d041854df89853c93067759e1a173f125
snap-livejournal,112,9,45.888888888888886,3.8477807366997925,16,75,3,5,1f8f9d72d50959837daf356fd2d38df783b1e07fe2d7c72b6764efef6c65e170
snap-livejournal,134,9,40.55555555555556,3.7270312200783127,15,60,2,6,1015a5e4efd91fb7d0e926bfd70cbc9d5797c3b2d19e2aebf2a2fe8bd4c5acbe
snap-livejournal,204,9,103.77777777777777,4.651841705297238,26,357,8,7,0486b9fd6ab96336d07b86b9f677de30ed8f47fe8d2636df346df0c8f89c8a62
snap-livejournal,215,9,171.88888888888889,5.152649127402118,36,800,9,8,031165d5ad57b840df2bc770ee9ca50148bc11d0e575aabcc03abef9e54bc2c3
snap-livejournal,275,9,55.22222222222222,4.029312091951246,31,76,4,9,026e0731b67acf6331d6ab4d6cf743e35b6c1714d83f165d833c5f35bbde5030
snap-livejournal,276,9,77.0,4.356708826689592,8,353,6,10,015c89fac07a8c9574870d60b6ce8f14bb6fc952b00c4e5c905e2a36ce28a053
snap-livejournal,39,10,217.4,5.38632824387075,23,800,10,1,0df5bb37c9ec815c6e87c4cd35e8bd4ce7f730e12018a5f8f77b71133e41165d
snap-livejournal,103,10,70.0,4.2626798770413155,26,200,5,2,0498cd44d2b3b4447d4b0315154d13beaf7a6616c4a2d4cb8116a6416a74480b
